id_cliente,nome_cliente,sexo,data_nascimento
3591,Cliente 3591,F,1995-11-08
3592,Cliente 3592,F,1995-11-10
3593,Cliente 3593,M,1995-11-13
3594,Cliente 3594,F,1995-11-16
3595,Cliente 3595,F,1995-11-18
3596,Cliente 3596,F,1995-11-21
3597,Cliente 3597,F,1995-11-23
3598,Cliente 3598,F,1995-11-26
3599,Cliente 3599,F,1995-11-29
3600,Cliente 3600,F,1995-12-01
3601,Cliente 3601,F,1995-12-04
3602,Cliente 3602,F,1995-12-07
3603,Cliente 3603,F,1995-12-09
3604,Cliente 3604,M,1995-12-12
3605,Cliente 3605,M,1995-12-14
3606,Cliente 3606,F,1995-12-17
3607,Cliente 3607,F,1995-12-20
3608,Cliente 3608,F,1995-12-22
3609,Cliente 3609,M,1995-12-25
3610,Cliente 3610,M,1995-12-28
3611,Cliente 3611,M,1995-12-30
3612,Cliente 3612,F,1996-01-02
3613,Cliente 3613,M,1996-01-05
3614,Cliente 3614,F,1996-01-07
3615,Cliente 3615,F,1996-01-10
3616,Cliente 3616,F,1996-01-12
3617,Cliente 3617,F,1996-01-15
3618,Cliente 3618,M,1996-01-18
3619,Cliente 3619,M,1996-01-20
3620,Cliente 3620,F,1996-01-23
3621,Cliente 3621,F,1996-01-26
3622,Cliente 3622,M,1996-01-28
3623,Cliente 3623,F,1996-01-31
3624,Cliente 3624,F,1996-02-02
3625,Cliente 3625,F,1996-02-05
3626,Cliente 3626,M,1996-02-08
3627,Cliente 3627,F,1996-02-10
3628,Cliente 3628,F,1996-02-13
3629,Cliente 3629,F,1996-02-16
3630,Cliente 3630,F,1996-02-18
3631,Cliente 3631,F,1996-02-21
3632,Cliente 3632,M,1996-02-23
3633,Cliente 3633,M,1996-02-26
3634,Cliente 3634,F,1996-02-29
3635,Cliente 3635,F,1996-03-02
3636,Cliente 3636,F,1996-03-05
3637,Cliente 3637,F,1996-03-08
3638,Cliente 3638,M,1996-03-10
3639,Cliente 3639,F,1996-03-13
3640,Cliente 3640,F,1996-03-16
3641,Cliente 3641,F,1996-03-18
3642,Cliente 3642,M,1996-03-21
3643,Cliente 3643,M,1996-03-23
3644,Cliente 3644,F,1996-03-26
3645,Cliente 3645,F,1996-03-29
3646,Cliente 3646,M,1996-03-31
3647,Cliente 3647,F,1996-04-03
3648,Cliente 3648,M,1996-04-06
3649,Cliente 3649,F,1996-04-08
3650,Cliente 3650,F,1996-04-11
3651,Cliente 3651,F,1996-04-13
3652,Cliente 3652,F,1996-04-16
3653,Cliente 3653,M,1996-04-19
3654,Cliente 3654,M,1996-04-21
3655,Cliente 3655,F,1996-04-24
3656,Cliente 3656,F,1996-04-27
3657,Cliente 3657,M,1996-04-29
3658,Cliente 3658,M,1996-05-02
3659,Cliente 3659,M,1996-05-05
3660,Cliente 3660,F,1996-05-07
3661,Cliente 3661,F,1996-05-10
3662,Cliente 3662,F,1996-05-12
3663,Cliente 3663,M,1996-05-15
3664,Cliente 3664,F,1996-05-18
3665,Cliente 3665,F,1996-05-20
3666,Cliente 3666,F,1996-05-23
3667,Cliente 3667,M,1996-05-26
3668,Cliente 3668,F,1996-05-28
3669,Cliente 3669,F,1996-05-31
3670,Cliente 3670,F,1996-06-02
3671,Cliente 3671,F,1996-06-05
3672,Cliente 3672,M,1996-06-08
3673,Cliente 3673,M,1996-06-10
3674,Cliente 3674,M,1996-06-13
3675,Cliente 3675,F,1996-06-16
3676,Cliente 3676,F,1996-06-18
3677,Cliente 3677,F,1996-06-21
3678,Cliente 3678,M,1996-06-23
3679,Cliente 3679,M,1996-06-26
3680,Cliente 3680,M,1996-06-29
3681,Cliente 3681,F,1996-07-01
3682,Cliente 3682,F,1996-07-04
3683,Cliente 3683,F,1996-07-07
3684,Cliente 3684,F,1996-07-09
3685,Cliente 3685,F,1996-07-12
3686,Cliente 3686,F,1996-07-15
3687,Cliente 3687,F,1996-07-17
3688,Cliente 3688,F,1996-07-20
3689,Cliente 3689,F,1996-07-22
3690,Cliente 3690,F,1996-07-25
3691,Cliente 3691,F,1996-07-28
3692,Cliente 3692,F,1996-07-30
3693,Cliente 3693,M,1996-08-02
3694,Cliente 3694,F,1996-08-05
3695,Cliente 3695,F,1996-08-07
3696,Cliente 3696,M,1996-08-10
3697,Cliente 3697,F,1996-08-12
3698,Cliente 3698,F,1996-08-15
3699,Cliente 3699,M,1996-08-18
3700,Cliente 3700,F,1996-08-20
3701,Cliente 3701,M,1996-08-23
3702,Cliente 3702,F,1996-08-26
3703,Cliente 3703,F,1996-08-28
3704,Cliente 3704,F,1996-08-31
3705,Cliente 3705,M,1996-09-02
3706,Cliente 3706,F,1996-09-05
3707,Cliente 3707,F,1996-09-08
3708,Cliente 3708,F,1996-09-10
3709,Cliente 3709,F,1996-09-13
3710,Cliente 3710,M,1996-09-16
3711,Cliente 3711,F,1996-09-18
3712,Cliente 3712,F,1996-09-21
3713,Cliente 3713,M,1996-09-24
3714,Cliente 3714,M,1996-09-26
3715,Cliente 3715,F,1996-09-29
3716,Cliente 3716,M,1996-10-01
3717,Cliente 3717,F,1996-10-04
3718,Cliente 3718,M,1996-10-07
3719,Cliente 3719,F,1996-10-09
3720,Cliente 3720,M,1996-10-12
3721,Cliente 3721,F,1996-10-15
3722,Cliente 3722,F,1996-10-17
3723,Cliente 3723,F,1996-10-20
3724,Cliente 3724,M,1996-10-22
3725,Cliente 3725,F,1996-10-25
3726,Cliente 3726,F,1996-10-28
3727,Cliente 3727,F,1996-10-30
3728,Cliente 3728,F,1996-11-02
3729,Cliente 3729,F,1996-11-05
3730,Cliente 3730,M,1996-11-07
3731,Cliente 3731,F,1996-11-10
3732,Cliente 3732,F,1996-11-13
3733,Cliente 3733,F,1996-11-15
3734,Cliente 3734,M,1996-11-18
3735,Cliente 3735,M,1996-11-20
3736,Cliente 3736,F,1996-11-23
3737,Cliente 3737,M,1996-11-26
3738,Cliente 3738,F,1996-11-28
3739,Cliente 3739,F,1996-12-01
3740,Cliente 3740,F,1996-12-04
3741,Cliente 3741,F,1996-12-06
3742,Cliente 3742,M,1996-12-09
3743,Cliente 3743,F,1996-12-11
3744,Cliente 3744,M,1996-12-14
3745,Cliente 3745,F,1996-12-17
3746,Cliente 3746,F,1996-12-19
3747,Cliente 3747,M,1996-12-22
3748,Cliente 3748,M,1996-12-25
3749,Cliente 3749,F,1996-12-27
3750,Cliente 3750,F,1996-12-30
3751,Cliente 3751,F,1997-01-01
3752,Cliente 3752,F,1997-01-04
3753,Cliente 3753,F,1997-01-07
3754,Cliente 3754,F,1997-01-09
3755,Cliente 3755,F,1997-01-12
3756,Cliente 3756,F,1997-01-15
3757,Cliente 3757,F,1997-01-17
3758,Cliente 3758,F,1997-01-20
3759,Cliente 3759,F,1997-01-23
3760,Cliente 3760,F,1997-01-25
3761,Cliente 3761,M,1997-01-28
3762,Cliente 3762,F,1997-01-30
3763,Cliente 3763,F,1997-02-02
3764,Cliente 3764,F,1997-02-05
3765,Cliente 3765,F,1997-02-07
3766,Cliente 3766,F,1997-02-10
3767,Cliente 3767,F,1997-02-13
3768,Cliente 3768,F,1997-02-15
3769,Cliente 3769,M,1997-02-18
3770,Cliente 3770,M,1997-02-20
3771,Cliente 3771,F,1997-02-23
3772,Cliente 3772,F,1997-02-26
3773,Cliente 3773,F,1997-02-28
3774,Cliente 3774,F,1997-03-03
3775,Cliente 3775,M,1997-03-06
3776,Cliente 3776,F,1997-03-08
3777,Cliente 3777,F,1997-03-11
3778,Cliente 3778,M,1997-03-13
3779,Cliente 3779,F,1997-03-16
3780,Cliente 3780,F,1997-03-19
3781,Cliente 3781,M,1997-03-21
3782,Cliente 3782,F,1997-03-24
3783,Cliente 3783,F,1997-03-27
3784,Cliente 3784,F,1997-03-29
3785,Cliente 3785,F,1997-04-01
3786,Cliente 3786,F,1997-04-04
3787,Cliente 3787,M,1997-04-06
3788,Cliente 3788,F,1997-04-09
3789,Cliente 3789,F,1997-04-11
3790,Cliente 3790,M,1997-04-14
3791,Cliente 3791,M,1997-04-17
3792,Cliente 3792,F,1997-04-19
3793,Cliente 3793,F,1997-04-22
3794,Cliente 3794,F,1997-04-25
3795,Cliente 3795,F,1997-04-27
3796,Cliente 3796,M,1997-04-30
3797,Cliente 3797,F,1997-05-02
3798,Cliente 3798,F,1997-05-05
3799,Cliente 3799,M,1997-05-08
3800,Cliente 3800,F,1997-05-10
3801,Cliente 3801,M,1997-05-13
3802,Cliente 3802,F,1997-05-16
3803,Cliente 3803,M,1997-05-18
3804,Cliente 3804,F,1997-05-21
3805,Cliente 3805,F,1997-05-23
3806,Cliente 3806,F,1997-05-26
3807,Cliente 3807,F,1997-05-29
3808,Cliente 3808,F,1997-05-31
3809,Cliente 3809,F,1997-06-03
3810,Cliente 3810,F,1997-06-06
3811,Cliente 3811,F,1997-06-08
3812,Cliente 3812,M,1997-06-11
3813,Cliente 3813,F,1997-06-14
3814,Cliente 3814,F,1997-06-16
3815,Cliente 3815,F,1997-06-19
3816,Cliente 3816,F,1997-06-21
3817,Cliente 3817,F,1997-06-24
3818,Cliente 3818,F,1997-06-27
3819,Cliente 3819,F,1997-06-29
3820,Cliente 3820,F,1997-07-02
3821,Cliente 3821,M,1997-07-05
3822,Cliente 3822,F,1997-07-07
3823,Cliente 3823,F,1997-07-10
3824,Cliente 3824,M,1997-07-12
3825,Cliente 3825,F,1997-07-15
3826,Cliente 3826,F,1997-07-18
3827,Cliente 3827,M,1997-07-20
3828,Cliente 3828,F,1997-07-23
3829,Cliente 3829,F,1997-07-26
3830,Cliente 3830,F,1997-07-28
3831,Cliente 3831,F,1997-07-31
3832,Cliente 3832,F,1997-08-03
3833,Cliente 3833,F,1997-08-05
3834,Cliente 3834,F,1997-08-08
3835,Cliente 3835,F,1997-08-10
3836,Cliente 3836,F,1997-08-13
3837,Cliente 3837,F,1997-08-16
3838,Cliente 3838,F,1997-08-18
3839,Cliente 3839,F,1997-08-21
3840,Cliente 3840,F,1997-08-24
3841,Cliente 3841,F,1997-08-26
3842,Cliente 3842,M,1997-08-29
3843,Cliente 3843,F,1997-08-31
3844,Cliente 3844,M,1997-09-03
3845,Cliente 3845,F,1997-09-06
3846,Cliente 3846,M,1997-09-08
3847,Cliente 3847,M,1997-09-11
3848,Cliente 3848,M,1997-09-14
3849,Cliente 3849,M,1997-09-16
3850,Cliente 3850,M,1997-09-19
3851,Cliente 3851,M,1997-09-21
3852,Cliente 3852,F,1997-09-24
3853,Cliente 3853,F,1997-09-27
3854,Cliente 3854,F,1997-09-29
3855,Cliente 3855,M,1997-10-02
3856,Cliente 3856,F,1997-10-05
3857,Cliente 3857,M,1997-10-07
3858,Cliente 3858,F,1997-10-10
3859,Cliente 3859,F,1997-10-13
3860,Cliente 3860,M,1997-10-15
3861,Cliente 3861,F,1997-10-18
3862,Cliente 3862,M,1997-10-20
3863,Cliente 3863,F,1997-10-23
3864,Cliente 3864,F,1997-10-26
3865,Cliente 3865,F,1997-10-28
3866,Cliente 3866,F,1997-10-31
3867,Cliente 3867,M,1997-11-03
3868,Cliente 3868,F,1997-11-05
3869,Cliente 3869,M,1997-11-08
3870,Cliente 3870,F,1997-11-10
3871,Cliente 3871,F,1997-11-13
3872,Cliente 3872,M,1997-11-16
3873,Cliente 3873,M,1997-11-18
3874,Cliente 3874,F,1997-11-21
3875,Cliente 3875,F,1997-11-24
3876,Cliente 3876,M,1997-11-26
3877,Cliente 3877,F,1997-11-29
3878,Cliente 3878,F,1997-12-01
3879,Cliente 3879,F,1997-12-04
3880,Cliente 3880,F,1997-12-07
3881,Cliente 3881,M,1997-12-09
3882,Cliente 3882,F,1997-12-12
3883,Cliente 3883,F,1997-12-15
3884,Cliente 3884,F,1997-12-17
3885,Cliente 3885,F,1997-12-20
3886,Cliente 3886,F,1997-12-23
3887,Cliente 3887,F,1997-12-25
3888,Cliente 3888,F,1997-12-28
3889,Cliente 3889,F,1997-12-30
3890,Cliente 3890,F,1998-01-02
3891,Cliente 3891,F,1998-01-05
3892,Cliente 3892,F,1998-01-07
3893,Cliente 3893,M,1998-01-10
3894,Cliente 3894,M,1998-01-13
3895,Cliente 3895,F,1998-01-15
3896,Cliente 3896,F,1998-01-18
3897,Cliente 3897,M,1998-01-20
3898,Cliente 3898,F,1998-01-23
3899,Cliente 3899,F,1998-01-26
3900,Cliente 3900,F,1998-01-28
3901,Cliente 3901,F,1998-01-31
3902,Cliente 3902,F,1998-02-03
3903,Cliente 3903,M,1998-02-05
3904,Cliente 3904,M,1998-02-08
3905,Cliente 3905,M,1998-02-11
3906,Cliente 3906,F,1998-02-13
3907,Cliente 3907,F,1998-02-16
3908,Cliente 3908,F,1998-02-18
3909,Cliente 3909,F,1998-02-21
3910,Cliente 3910,M,1998-02-24
3911,Cliente 3911,F,1998-02-26
3912,Cliente 3912,F,1998-03-01
3913,Cliente 3913,F,1998-03-04
3914,Cliente 3914,M,1998-03-06
3915,Cliente 3915,F,1998-03-09
3916,Cliente 3916,F,1998-03-11
3917,Cliente 3917,F,1998-03-14
3918,Cliente 3918,F,1998-03-17
3919,Cliente 3919,F,1998-03-19
3920,Cliente 3920,M,1998-03-22
3921,Cliente 3921,F,1998-03-25
3922,Cliente 3922,F,1998-03-27
3923,Cliente 3923,F,1998-03-30
3924,Cliente 3924,M,1998-04-01
3925,Cliente 3925,F,1998-04-04
3926,Cliente 3926,M,1998-04-07
3927,Cliente 3927,M,1998-04-09
3928,Cliente 3928,F,1998-04-12
3929,Cliente 3929,F,1998-04-15
3930,Cliente 3930,F,1998-04-17
3931,Cliente 3931,M,1998-04-20
3932,Cliente 3932,F,1998-04-23
3933,Cliente 3933,F,1998-04-25
3934,Cliente 3934,F,1998-04-28
3935,Cliente 3935,F,1998-04-30
3936,Cliente 3936,F,1998-05-03
3937,Cliente 3937,F,1998-05-06
3938,Cliente 3938,M,1998-05-08
3939,Cliente 3939,F,1998-05-11
3940,Cliente 3940,M,1998-05-14
3941,Cliente 3941,M,1998-05-16
3942,Cliente 3942,F,1998-05-19
3943,Cliente 3943,M,1998-05-21
3944,Cliente 3944,F,1998-05-24
3945,Cliente 3945,M,1998-05-27
3946,Cliente 3946,M,1998-05-29
3947,Cliente 3947,M,1998-06-01
3948,Cliente 3948,F,1998-06-04
3949,Cliente 3949,F,1998-06-06
3950,Cliente 3950,M,1998-06-09
3951,Cliente 3951,F,1998-06-11
3952,Cliente 3952,F,1998-06-14
3953,Cliente 3953,F,1998-06-17
3954,Cliente 3954,F,1998-06-19
3955,Cliente 3955,F,1998-06-22
3956,Cliente 3956,F,1998-06-25
3957,Cliente 3957,M,1998-06-27
3958,Cliente 3958,F,1998-06-30
3959,Cliente 3959,F,1998-07-03
3960,Cliente 3960,M,1998-07-05
3961,Cliente 3961,F,1998-07-08
3962,Cliente 3962,F,1998-07-10
3963,Cliente 3963,M,1998-07-13
3964,Cliente 3964,F,1998-07-16
3965,Cliente 3965,F,1998-07-18
3966,Cliente 3966,F,1998-07-21
3967,Cliente 3967,M,1998-07-24
3968,Cliente 3968,F,1998-07-26
3969,Cliente 3969,F,1998-07-29
3970,Cliente 3970,F,1998-07-31
3971,Cliente 3971,F,1998-08-03
3972,Cliente 3972,M,1998-08-06
3973,Cliente 3973,F,1998-08-08
3974,Cliente 3974,M,1998-08-11
3975,Cliente 3975,F,1998-08-14
3976,Cliente 3976,F,1998-08-16
3977,Cliente 3977,F,1998-08-19
3978,Cliente 3978,M,1998-08-22
3979,Cliente 3979,M,1998-08-24
3980,Cliente 3980,F,1998-08-27
3981,Cliente 3981,M,1998-08-29
3982,Cliente 3982,F,1998-09-01
3983,Cliente 3983,M,1998-09-04
3984,Cliente 3984,F,1998-09-06
3985,Cliente 3985,M,1998-09-09
3986,Cliente 3986,F,1998-09-12
3987,Cliente 3987,F,1998-09-14
3988,Cliente 3988,F,1998-09-17
3989,Cliente 3989,F,1998-09-19
3990,Cliente 3990,F,1998-09-22
3991,Cliente 3991,M,1998-09-25
3992,Cliente 3992,F,1998-09-27
3993,Cliente 3993,M,1998-09-30
3994,Cliente 3994,F,1998-10-03
3995,Cliente 3995,F,1998-10-05
3996,Cliente 3996,M,1998-10-08
3997,Cliente 3997,F,1998-10-10
3998,Cliente 3998,M,1998-10-13
3999,Cliente 3999,M,1998-10-16
4000,Cliente 4000,F,1998-10-18
4001,Cliente 4001,F,1998-10-21
4002,Cliente 4002,F,1998-10-24
4003,Cliente 4003,F,1998-10-26
4004,Cliente 4004,F,1998-10-29
4005,Cliente 4005,F,1998-11-01
4006,Cliente 4006,M,1998-11-03
4007,Cliente 4007,M,1998-11-06
4008,Cliente 4008,F,1998-11-08
4009,Cliente 4009,F,1998-11-11
4010,Cliente 4010,F,1998-11-14
4011,Cliente 4011,F,1998-11-16
4012,Cliente 4012,M,1998-11-19
4013,Cliente 4013,F,1998-11-22
4014,Cliente 4014,F,1998-11-24
4015,Cliente 4015,F,1998-11-27
4016,Cliente 4016,F,1998-11-29
4017,Cliente 4017,F,1998-12-02
4018,Cliente 4018,F,1998-12-05
4019,Cliente 4019,M,1998-12-07
4020,Cliente 4020,F,1998-12-10
4021,Cliente 4021,F,1998-12-13
4022,Cliente 4022,F,1998-12-15
4023,Cliente 4023,F,1998-12-18
4024,Cliente 4024,F,1998-12-20
4025,Cliente 4025,F,1998-12-23
4026,Cliente 4026,M,1998-12-26
4027,Cliente 4027,F,1998-12-28
4028,Cliente 4028,F,1998-12-31
4029,Cliente 4029,F,1999-01-03
4030,Cliente 4030,F,1999-01-05
4031,Cliente 4031,F,1999-01-08
4032,Cliente 4032,F,1999-01-11
4033,Cliente 4033,F,1999-01-13
4034,Cliente 4034,F,1999-01-16
4035,Cliente 4035,F,1999-01-18
4036,Cliente 4036,F,1999-01-21
4037,Cliente 4037,F,1999-01-24
4038,Cliente 4038,M,1999-01-26
4039,Cliente 4039,M,1999-01-29
4040,Cliente 4040,F,1999-02-01
4041,Cliente 4041,M,1999-02-03
4042,Cliente 4042,F,1999-02-06
4043,Cliente 4043,M,1999-02-08
4044,Cliente 4044,F,1999-02-11
4045,Cliente 4045,M,1999-02-14
4046,Cliente 4046,M,1999-02-16
4047,Cliente 4047,F,1999-02-19
4048,Cliente 4048,F,1999-02-22
4049,Cliente 4049,F,1999-02-24
4050,Cliente 4050,F,1999-02-27
4051,Cliente 4051,M,1999-03-02
4052,Cliente 4052,F,1999-03-04
4053,Cliente 4053,M,1999-03-07
4054,Cliente 4054,M,1999-03-09
4055,Cliente 4055,F,1999-03-12
4056,Cliente 4056,F,1999-03-15
4057,Cliente 4057,F,1999-03-17
4058,Cliente 4058,F,1999-03-20
4059,Cliente 4059,M,1999-03-23
4060,Cliente 4060,F,1999-03-25
4061,Cliente 4061,F,1999-03-28
4062,Cliente 4062,F,1999-03-30
4063,Cliente 4063,F,1999-04-02
4064,Cliente 4064,F,1999-04-05
4065,Cliente 4065,M,1999-04-07
4066,Cliente 4066,F,1999-04-10
4067,Cliente 4067,F,1999-04-13
4068,Cliente 4068,M,1999-04-15
4069,Cliente 4069,F,1999-04-18
4070,Cliente 4070,F,1999-04-20
4071,Cliente 4071,F,1999-04-23
4072,Cliente 4072,F,1999-04-26
4073,Cliente 4073,M,1999-04-28
4074,Cliente 4074,F,1999-05-01
4075,Cliente 4075,M,1999-05-04
4076,Cliente 4076,F,1999-05-06
4077,Cliente 4077,F,1999-05-09
4078,Cliente 4078,F,1999-05-12
4079,Cliente 4079,F,1999-05-14
4080,Cliente 4080,F,1999-05-17
4081,Cliente 4081,F,1999-05-19
4082,Cliente 4082,M,1999-05-22
4083,Cliente 4083,F,1999-05-25
4084,Cliente 4084,F,1999-05-27
4085,Cliente 4085,F,1999-05-30
4086,Cliente 4086,F,1999-06-02
4087,Cliente 4087,F,1999-06-04
4088,Cliente 4088,F,1999-06-07
4089,Cliente 4089,F,1999-06-09
4090,Cliente 4090,F,1999-06-12
4091,Cliente 4091,F,1999-06-15
4092,Cliente 4092,M,1999-06-17
4093,Cliente 4093,F,1999-06-20
4094,Cliente 4094,M,1999-06-23
4095,Cliente 4095,M,1999-06-25
4096,Cliente 4096,F,1999-06-28
4097,Cliente 4097,F,1999-06-30
4098,Cliente 4098,F,1999-07-03
4099,Cliente 4099,M,1999-07-06
4100,Cliente 4100,M,1999-07-08
4101,Cliente 4101,F,1999-07-11
4102,Cliente 4102,F,1999-07-14
4103,Cliente 4103,F,1999-07-16
4104,Cliente 4104,F,1999-07-19
4105,Cliente 4105,F,1999-07-22
4106,Cliente 4106,M,1999-07-24
4107,Cliente 4107,M,1999-07-27
4108,Cliente 4108,M,1999-07-29
4109,Cliente 4109,F,1999-08-01
4110,Cliente 4110,F,1999-08-04
4111,Cliente 4111,F,1999-08-06
4112,Cliente 4112,F,1999-08-09
4113,Cliente 4113,M,1999-08-12
4114,Cliente 4114,M,1999-08-14
4115,Cliente 4115,M,1999-08-17
4116,Cliente 4116,F,1999-08-19
4117,Cliente 4117,F,1999-08-22
4118,Cliente 4118,F,1999-08-25
4119,Cliente 4119,F,1999-08-27
4120,Cliente 4120,F,1999-08-30
4121,Cliente 4121,F,1999-09-02
4122,Cliente 4122,F,1999-09-04
4123,Cliente 4123,F,1999-09-07
4124,Cliente 4124,F,1999-09-10
4125,Cliente 4125,F,1999-09-12
4126,Cliente 4126,M,1999-09-15
4127,Cliente 4127,M,1999-09-17
4128,Cliente 4128,F,1999-09-20
4129,Cliente 4129,F,1999-09-23
4130,Cliente 4130,F,1999-09-25
4131,Cliente 4131,M,1999-09-28
4132,Cliente 4132,F,1999-10-01
4133,Cliente 4133,F,1999-10-03
4134,Cliente 4134,F,1999-10-06
4135,Cliente 4135,M,1999-10-08
4136,Cliente 4136,F,1999-10-11
4137,Cliente 4137,F,1999-10-14
4138,Cliente 4138,F,1999-10-16
4139,Cliente 4139,F,1999-10-19
4140,Cliente 4140,F,1999-10-22
4141,Cliente 4141,F,1999-10-24
4142,Cliente 4142,M,1999-10-27
4143,Cliente 4143,F,1999-10-29
4144,Cliente 4144,F,1999-11-01
4145,Cliente 4145,M,1999-11-04
4146,Cliente 4146,M,1999-11-06
4147,Cliente 4147,F,1999-11-09
4148,Cliente 4148,M,1999-11-12
4149,Cliente 4149,M,1999-11-14
4150,Cliente 4150,M,1999-11-17
4151,Cliente 4151,F,1999-11-20
4152,Cliente 4152,M,1999-11-22
4153,Cliente 4153,F,1999-11-25
4154,Cliente 4154,M,1999-11-27
4155,Cliente 4155,F,1999-11-30
4156,Cliente 4156,F,1999-12-03
4157,Cliente 4157,F,1999-12-05
4158,Cliente 4158,M,1999-12-08
4159,Cliente 4159,F,1999-12-11
4160,Cliente 4160,F,1999-12-13
4161,Cliente 4161,F,1999-12-16
4162,Cliente 4162,F,1999-12-18
4163,Cliente 4163,M,1999-12-21
4164,Cliente 4164,F,1999-12-24
4165,Cliente 4165,F,1999-12-26
4166,Cliente 4166,M,1999-12-29
4167,Cliente 4167,M,2000-01-01
4168,Cliente 4168,F,2000-01-03
4169,Cliente 4169,F,2000-01-06
4170,Cliente 4170,F,2000-01-08
4171,Cliente 4171,M,2000-01-11
4172,Cliente 4172,F,2000-01-14
4173,Cliente 4173,F,2000-01-16
4174,Cliente 4174,M,2000-01-19
4175,Cliente 4175,M,2000-01-22
4176,Cliente 4176,F,2000-01-24
4177,Cliente 4177,F,2000-01-27
4178,Cliente 4178,M,2000-01-30
4179,Cliente 4179,F,2000-02-01
4180,Cliente 4180,F,2000-02-04
4181,Cliente 4181,F,2000-02-06
4182,Cliente 4182,F,2000-02-09
4183,Cliente 4183,F,2000-02-12
4184,Cliente 4184,M,2000-02-14
4185,Cliente 4185,F,2000-02-17
4186,Cliente 4186,F,2000-02-20
4187,Cliente 4187,F,2000-02-22
4188,Cliente 4188,F,2000-02-25
4189,Cliente 4189,M,2000-02-27
4190,Cliente 4190,F,2000-03-01
4191,Cliente 4191,F,2000-03-04
4192,Cliente 4192,F,2000-03-06
4193,Cliente 4193,M,2000-03-09
4194,Cliente 4194,F,2000-03-12
4195,Cliente 4195,F,2000-03-14
4196,Cliente 4196,M,2000-03-17
4197,Cliente 4197,F,2000-03-20
4198,Cliente 4198,M,2000-03-22
4199,Cliente 4199,M,2000-03-25
4200,Cliente 4200,F,2000-03-27
4201,Cliente 4201,M,2000-03-30
4202,Cliente 4202,M,2000-04-02
4203,Cliente 4203,M,2000-04-04
4204,Cliente 4204,M,2000-04-07
4205,Cliente 4205,F,2000-04-10
4206,Cliente 4206,F,2000-04-12
4207,Cliente 4207,M,2000-04-15
4208,Cliente 4208,F,2000-04-17
4209,Cliente 4209,F,2000-04-20
4210,Cliente 4210,F,2000-04-23
4211,Cliente 4211,F,2000-04-25
4212,Cliente 4212,F,2000-04-28
4213,Cliente 4213,F,2000-05-01
4214,Cliente 4214,M,2000-05-03
4215,Cliente 4215,F,2000-05-06
4216,Cliente 4216,M,2000-05-08
4217,Cliente 4217,F,2000-05-11
4218,Cliente 4218,F,2000-05-14
4219,Cliente 4219,F,2000-05-16
4220,Cliente 4220,F,2000-05-19
4221,Cliente 4221,M,2000-05-22
4222,Cliente 4222,F,2000-05-24
4223,Cliente 4223,M,2000-05-27
4224,Cliente 4224,F,2000-05-30
4225,Cliente 4225,F,2000-06-01
4226,Cliente 4226,F,2000-06-04
4227,Cliente 4227,M,2000-06-06
4228,Cliente 4228,M,2000-06-09
4229,Cliente 4229,F,2000-06-12
4230,Cliente 4230,M,2000-06-14
4231,Cliente 4231,M,2000-06-17
4232,Cliente 4232,M,2000-06-20
4233,Cliente 4233,M,2000-06-22
4234,Cliente 4234,F,2000-06-25
4235,Cliente 4235,M,2000-06-27
4236,Cliente 4236,F,2000-06-30
4237,Cliente 4237,M,2000-07-03
4238,Cliente 4238,F,2000-07-05
4239,Cliente 4239,F,2000-07-08
4240,Cliente 4240,F,2000-07-11
4241,Cliente 4241,M,2000-07-13
4242,Cliente 4242,F,2000-07-16
4243,Cliente 4243,F,2000-07-18
4244,Cliente 4244,F,2000-07-21
4245,Cliente 4245,F,2000-07-24
4246,Cliente 4246,M,2000-07-26
4247,Cliente 4247,F,2000-07-29
4248,Cliente 4248,F,2000-08-01
4249,Cliente 4249,F,2000-08-03
4250,Cliente 4250,F,2000-08-06
4251,Cliente 4251,F,2000-08-09
4252,Cliente 4252,M,2000-08-11
4253,Cliente 4253,F,2000-08-14
4254,Cliente 4254,F,2000-08-16
4255,Cliente 4255,F,2000-08-19
4256,Cliente 4256,M,2000-08-22
4257,Cliente 4257,F,2000-08-24
4258,Cliente 4258,F,2000-08-27
4259,Cliente 4259,F,2000-08-30
4260,Cliente 4260,F,2000-09-01
4261,Cliente 4261,F,2000-09-04
4262,Cliente 4262,F,2000-09-06
4263,Cliente 4263,M,2000-09-09
4264,Cliente 4264,F,2000-09-12
4265,Cliente 4265,M,2000-09-14
4266,Cliente 4266,F,2000-09-17
4267,Cliente 4267,F,2000-09-20
4268,Cliente 4268,F,2000-09-22
4269,Cliente 4269,M,2000-09-25
4270,Cliente 4270,F,2000-09-28
4271,Cliente 4271,F,2000-09-30
4272,Cliente 4272,F,2000-10-03
4273,Cliente 4273,F,2000-10-05
4274,Cliente 4274,F,2000-10-08
4275,Cliente 4275,F,2000-10-11
4276,Cliente 4276,F,2000-10-13
4277,Cliente 4277,M,2000-10-16
4278,Cliente 4278,F,2000-10-19
4279,Cliente 4279,F,2000-10-21
4280,Cliente 4280,M,2000-10-24
4281,Cliente 4281,M,2000-10-26
4282,Cliente 4282,M,2000-10-29
4283,Cliente 4283,M,2000-11-01
4284,Cliente 4284,F,2000-11-03
4285,Cliente 4285,M,2000-11-06
4286,Cliente 4286,F,2000-11-09
4287,Cliente 4287,F,2000-11-11
4288,Cliente 4288,F,2000-11-14
